company_id,canonical_name,isin,cin,nse_symbol,bse_scrip,aliases,sector,cap_band,status,alternate_isins,series_type,exchange
INE337A01034,LG Balakrishnan & Bros Limited,INE337A01034,,LGBBROSLTD,500250,L.g.Balkrishnan & Bros. Ltd.|LG Balakrishnan & Bros Ltd|LGBBROSLTD,,,active,,ordinary,both
INE337E01010,Vikram Thermo (India) Ltd.,INE337E01010,,,530477,VIKRAMTH|Vikram Thermo India Ltd,,,active,,ordinary,bse
INE337M01021,Indo Thai Securities Limited,INE337M01021,,INDOTHAI,533676,INDOTHAI|Indo Thai Securities Ltd,,,active,,ordinary,both
INE338A01024,Thirumalai Chemicals Limited,INE338A01024,,TIRUMALCHM,500412,TIRUMALCHM|Thirumalai Chemicals Ltd|Thirumalai Chemicals Ltd.,,,active,,ordinary,both
INE338C01012,Ashirwad Steels & Industries  Ltd.,INE338C01012,,,526847,ASHSI|Ashirwad Steels & Industries Ltd,,,active,,ordinary,bse
INE338D01028,Bodal Chemicals Limited,INE338D01028,,BODALCHEM,524370,BODALCHEM|Bodal Chemicals Ltd,,,active,,ordinary,both
INE338F01015,Kilburn Engineering Limited,INE338F01015,,KLBRENG-B,522101,KLBRENG-B|Kilburn Engineering Ltd,,,active,,ordinary,both
INE338H01029,Concord Biotech Limited,INE338H01029,,CONCORDBIO,543960,CONCORDBIO|Concord Biotech Ltd,,,active,,ordinary,both
INE338I01027,Motilal Oswal Financial Services Limited,INE338I01027,,MOTILALOFS,532892,MOTILALOFS|Motilal Oswal Financial Services Ltd,,,active,,ordinary,both
INE338P01014,Miven Machine Tools Ltd.,INE338P01014,,,522036,MIVENMACH|Miven Machine Tools Ltd,,,active,,ordinary,bse
INE339D01034,EVERLON FINANCIALS LIMITED,INE339D01034,,,514358,EVERFIN|Everlon Financials Ltd,,,active,,ordinary,bse
INE339F01021,Polson Ltd.,INE339F01021,,,507645,POLSON|Polson Ltd,,,active,,ordinary,bse
INE339Z01011,Angel Fibers Limited,INE339Z01011,,,541006,ANGEL|Angel Fibers Ltd,,,active,,ordinary,bse
INE340A01012,Birla Corporation Limited,INE340A01012,,BIRLACORPN,500335,BIRLACORPN|BIRLAJUTE|Birla Corporation Ltd|Birla Corporation Ltd.,,,active,,ordinary,both
INE340D01016,Garware Synthetics Ltd.,INE340D01016,,,514400,GARWSYN|Garware Synthetics Ltd,,,active,,ordinary,bse
INE340F01011,Duncan Engineering Limited,INE340F01011,,,504908,DUNCANENG|Duncan Engineering Ltd,,,active,,ordinary,bse
INE340O01021,Money Masters Leasing & Finance Limited,INE340O01021,,,535910,MMLF|Money Masters Leasing & Finance Ltd,,,active,,ordinary,bse
INE340U01010,Autoriders International Ltd,INE340U01010,,,512277,AUTOINT,,,active,,ordinary,bse
INE341H01023,LKP Securities Limited,INE341H01023,,LKPSEC,540192,LKP Securities Ltd|LKPSEC,,,active,,ordinary,both
INE341R01014,Dhunseri Tea & Industries Limited,INE341R01014,,DTIL,538902,DTIL|Dhunseri Tea & Industries Ltd,,,active,,ordinary,both
INE341Z01025,Bhatia Communications & Retail (India) Limited,INE341Z01025,,,540956,BHATIA|Bhatia Communications & Retail (India) Ltd,,,active,,ordinary,bse
INE342A01018,Premier Limited,INE342A01018,,PREMIER,500540,PREMAUTO|PREMIER|Premier Ltd,,,active,,ordinary,both
INE342D01012,India Gelatine & Chemicals Ltd.,INE342D01012,,,531253,INDGELA|India Gelatine & Chemicals Ltd,,,active,,ordinary,bse
INE342G01023,NIIT Learning Systems Limited,INE342G01023,,NIITMTS,543952,NIIT Learning Systems Ltd|NIITMTS,,,active,,ordinary,both
INE342J01019,ZF Commercial Vehicle Control Systems India Limited,INE342J01019,,ZFCVINDIA,533023,ZF Commercial Vehicle Control Systems India Ltd|ZFCVINDIA,,,active,,ordinary,both
INE342U01016,AMBASSADOR INTRA HOLDINGS LIMITED,INE342U01016,,,542524,AIHL|Ambassador Intra Holdings Ltd,,,active,,ordinary,bse
INE343A01016,MPL Plastics Limited,INE343A01016,,,526143,MPL|Mpl Plastics Ltd,,,active,,ordinary,bse
INE343B01030,Rajesh Exports Limited,INE343B01030,,RAJESHEXPO,531500,RAJESHEXPO|Rajesh Exports Ltd|Rajesh Exports Ltd.,,,active,,ordinary,both
INE343C01012,Grovy India Limited,INE343C01012,,,539522,GROVY|Grovy India Ltd,,,active,,ordinary,bse
INE343G01021,Bharti Hexacom Limited,INE343G01021,,BHARTIHEXA,544162,BHARTIHEXA|Bharti Hexacom Ltd|LIST000857,,,active,,ordinary,both
INE343H01029,Solar Industries India Limited,INE343H01029,,SOLARINDS,532725,SOLAREX|SOLARINDS|Solar Industries India Ltd,,,active,,ordinary,both
INE343X01026,Meera Industries Limited,INE343X01026,,,540519,MEERA|Meera Industries Ltd,,,active,,ordinary,bse
INE344D01018,Kamanwala Housing Construction Limited,INE344D01018,,KAMANWALA,511131,KAMANWALA|Kamanwala Housing Construction Ltd,,,active,,ordinary,both
INE344E01016,Shukra Jewellers Limited,INE344E01016,,,523790,SHUKJEW|Shukra Jewellery Ltd,,,active,,ordinary,bse
INE344I01017,Sonal Adhesives Ltd.,INE344I01017,,,526901,SONALAD|Sonal Adhesives Ltd,,,active,,ordinary,bse
INE344S01016,InfoBeans Technologies Limited,INE344S01016,,INFOBEAN,543644,INFOBEAN|Infobeans Technologies Ltd,,,active,,ordinary,both
INE344T01014,Bella Casa Fashion & Retail Limited,INE344T01014,,BELLACASA,539399,BELLACASA|Bella Casa Fashion & Retail Ltd,,,active,,ordinary,both
INE344X01016,CHOTHANI FOODS LIMITED,INE344X01016,,,540681,CHOTHANI|Chothani Foods Ltd,,,active,,ordinary,bse
INE345A01011,Hindustan Oil Exploration Company Limited,INE345A01011,,HINDOILEXP,500186,HINDOILEXP|Hindustan Oil Exploration Co. Ltd.|Hindustan Oil Exploration Company Ltd,,,active,,ordinary,both
INE345H01024,Capital India Finance Limited,INE345H01024,,CIFL,530879,CAPITAL INDIA FINANCE LIMITED|CIFL|Capital India Finance Ltd,,,active,,ordinary,both
INE345Q01017,HCKK Ventures Limited,INE345Q01017,,,539224,HCKK Ventures Ltd|HCKKVENTURE,,,active,,ordinary,bse
INE345U01019,AMS POLYMERS LIMITED,INE345U01019,,,540066,AMS|AMS Polymers Ltd,,,active,,ordinary,bse
INE346A01027,ICICI Prudential Asset Management Company Limited,INE346A01027,,ICICIAMC,544658,ICICI Prudential Asset Management Company Ltd|ICICIAMC,,,active,,ordinary,both
INE346R01013,NILACHAL CARBO METALICKS LIMITED,INE346R01013,,,544510,NCML|Nilachal Carbo Metalicks Ltd,,,active,,ordinary,bse
INE346W01013,Apex Frozen Foods Limited,INE346W01013,,APEX,540692,APEX|Apex Frozen Foods Ltd,,,active,,ordinary,both
INE347A01017,Mangalam Cement Limited,INE347A01017,,MANGLMCEM,502157,MANGLMCEM|Mangalam Cement Ltd|Mangalam Cement Ltd.,,,active,,ordinary,both
INE347C01013,Rungta Irrigation Ltd.,INE347C01013,,,530449,RUNGTAIR|Rungta Irrigation Ltd,,,active,,ordinary,bse
INE347D01011,LERTHAI FINANCE LIMITED,INE347D01011,,,502250,LERTHAI|Lerthai Finance Ltd,,,active,,ordinary,bse
INE347G01014,Petronet LNG Limited,INE347G01014,,PETRONET,532522,PETRONET|PETRONET LNG LTD.|Petronet LNG Ltd,,,active,,ordinary,both
INE347L01022,Virat Leasing Limited,INE347L01022,,,539167,VLL|Virat Leasing Ltd,,,active,,ordinary,bse
INE347W01011,Magadh Sugar & Energy Limited,INE347W01011,,MAGADSUGAR,540650,MAGADSUGAR|Magadh Sugar & Energy Ltd,,,active,,ordinary,both
INE348A01023,Ashapura Minechem Limited,INE348A01023,,ASHAPURMIN,527001,ASHAPURMIN|Ashapura Minechem Ltd,,,active,,ordinary,both
INE348B01021,Century Plyboards (India) Limited,INE348B01021,,CENTURYPLY,532548,CENTURYPLY|Century Plyboards (India) Ltd|Century Plyboards (India) Ltd.,,,active,,ordinary,both
INE348D01019,Munoth Financial Services Ltd.,INE348D01019,,,531821,MUNOTHFI|Munoth Financial Services Ltd,,,active,,ordinary,bse
INE348I01018,Bervin Investments And Leasing Ltd.,INE348I01018,,,531340,BERVINL|Bervin Investment & Leasing Ltd,,,active,,ordinary,bse
INE348L01012,MAS Financial Services Limited,INE348L01012,,MASFIN,540749,MAS Financial Services Ltd|MASFIN,,,active,,ordinary,both
INE348N01042,KD Green Industries Limited,INE348N01042,,KDGREEN,512595,KD Green Industries Ltd|KDGREEN|MANBRO,,,active,,ordinary,both
INE349A01021,NRB Bearing Limited,INE349A01021,,NRBBEARING,530367,NRB Bearings Ltd|NRB Bearings Ltd.|NRBBEARING,,,active,,ordinary,both
INE349W01017,Avadh Sugar & Energy Limited,INE349W01017,,AVADHSUGAR,540649,AVADH SUGAR & ENERGY LIMITED|AVADHSUGAR|Avadh Sugar & Energy Ltd,,,active,,ordinary,both
INE349Y01013,Ideaforge Technology Limited,INE349Y01013,,IDEAFORGE,543932,IDEAFORGE|IDEAFORGE TECHNOLOGY LIMITED|Ideaforge Technology Ltd,,,active,,ordinary,both
INE350C01017,Optiemus Infracom Limited,INE350C01017,,OPTIEMUS,530135,OPTIEMUS|Optiemus Infracom Ltd,,,active,,ordinary,both
INE350D01015,Rapicut Carbides Ltd.,INE350D01015,,,500360,RAPICUT|Rapicut Carbides Ltd,,,active,,ordinary,bse
INE350H01032,B. L. Kashyap and Sons Limited,INE350H01032,,BLKASHYAP,532719,B L Kashyap and Sons Ltd|B. L. Kashyap and Sons Ltd|BLKASHYAP,,,active,,ordinary,both
INE350Z01018,Gloster Limited,INE350Z01018,,GLOSTERLTD,542351,GLOSTERLTD|Gloster Ltd,,,active,,ordinary,both
INE351A01035,Unichem Laboratories Limited,INE351A01035,,UNICHEMLAB,506690,UNICHEMLAB|Unichem Laboratories Ltd|Unichem Laboratories Ltd.,,,active,,ordinary,both
INE351D01013,IMPERA WORLDWIDE LIMITED,INE351D01013,,,514177,IMPERA|Impera Worldwide Ltd,,,active,,ordinary,bse
INE351F01018,Jaiprakash Power Ventures Limited,INE351F01018,,JPPOWER,532627,JPHYDRO|JPPOWER|Jaiprakash Power Ventures Ltd,,,active,,ordinary,both
INE351L01016,SEA TV Network Limited,INE351L01016,,,533268,SEATV|Sea TV Network Ltd,,,active,,ordinary,bse
INE351Y01019,Beta Drugs Limited,INE351Y01019,,BETA,,,,,active,,ordinary,nse
INE353A01023,NDL Ventures Limited,INE353A01023,,NDLVENTURE,500189,HINDUJATMT|HINDUJAVEN|NDL Ventures Ltd|NDLVENTURE|NXTDIGITAL,,,active,,ordinary,both
INE353H01010,STL Global Limited,INE353H01010,,SGL,532730,SGL|STL Global Ltd,,,active,,ordinary,both
INE353K01014,India Tourism Development Corporation Limited,INE353K01014,,ITDC,532189,ITDC|India Tourism Development Corporati|India Tourism Development Corporation Ltd,,,active,,ordinary,both
INE354A01013,Jenburkt Pharmaceuticals Limited,INE354A01013,,JENBURPH,524731,JENBURPH|Jenburkt Pharmaceuticals Ltd|Jenburkt Pharmaceuticals Ltd.,,,active,,ordinary,both
INE354C01027,Bhageria Industries Limited,INE354C01027,,BHAGERIA,530803,BHAGERIA|Bhageria Industries Ltd,,,active,,ordinary,both
INE354D01017,Simran Farms Ltd.,INE354D01017,,,519566,SIMRAN|Simran Farms Ltd,,,active,,ordinary,bse
INE354E01031,Atharv Enterprises Limited,INE354E01031,,,530187,ATHARVENT|Atharv Enterprises Ltd,,,active,,ordinary,bse
INE355A01028,Somany Ceramics Limited,INE355A01028,,SOMANYCERA,531548,SOMANYCERA|SPLLTD|Somany Ceramics Ltd,,,active,,ordinary,both
INE355C01016,BNR Udyog Ltd.,INE355C01016,,,530809,BNR Udyog Ltd|BNRUDY,,,active,,ordinary,bse
INE355H01015,EFORU ENTERTAINMENT LIMITED,INE355H01015,,,531190,EFORU|Eforu Entertainment Ltd,,,active,,ordinary,bse
INE356A01018,MphasiS Limited,INE356A01018,,MPHASIS,526299,BFLSOFTWAR|MPHASIS|MPHASISBFL|Mphasis Limited|Mphasis Ltd,,,active,,ordinary,both
INE356B01024,Systematix Corporate Services Limited,INE356B01024,,SYSTMTXC,526506,SYSTMTXC|Systematix Corporate Services Ltd|Systematix Corporate Services Ltd.,,,active,,ordinary,both
INE356C01022,BKV Industries Ltd.,INE356C01022,,,519500,BKV|BKV Industries Ltd,,,active,,ordinary,bse
INE356F01017,Jindal Capital Ltd.,INE356F01017,,,530405,JINDCAP|Jindal Capital Ltd,,,active,,ordinary,bse
INE357B01022,RAMINFO LIMITED,INE357B01022,,,530951,RAMINFO|Raminfo Ltd,,,active,,ordinary,bse
INE357P01014,United Leasing & Industries Ltd,INE357P01014,,,507808,UNTTEMI,,,active,,ordinary,bse
INE358A01014,Abbott India Limited,INE358A01014,,ABBOTINDIA,500488,ABBOTINDIA|Abbott India Ltd|Abbott India Ltd.,,,active,,ordinary,both
INE358C01010,Ceejay Finance Limited,INE358C01010,,,530789,CEEJAY|Ceejay Finance Ltd,,,active,,ordinary,bse
INE358D01018,Tai Industries Ltd.,INE358D01018,,,519483,TAI Industries Ltd|TAIIND,,,active,,ordinary,bse
INE358U01012,Zota Health Care LImited,INE358U01012,,ZOTA,,,,,active,,ordinary,nse
INE359A01012,Invigorated Business Consulting Limited,INE359A01012,,,511716,INVIGO|Invigorated Business Consulting Ltd,,,active,,ordinary,bse
INE359B01010,VEDAVAAG Systems Limited,INE359B01010,,VEDAVAAG,533056,VEDAVAAG|VEDAVAAG Systems Ltd,,,active,,ordinary,both
INE359D01024,Indian Link Chain Mnfrs. Ltd.,INE359D01024,,,504746,INLCM|Indian Link Chain Manufacturers Ltd,,,active,,ordinary,bse
INE359U01028,Lancer Container Lines Limited,INE359U01028,,LANCER,539841,LANCER|Lancer Container Lines Ltd,,,active,,ordinary,both
INE360C01024,DPSC Limited,INE360C01024,,DPSCLTD,,,,,active,,ordinary,nse
INE360D01014,Trans-Freight Containers Ltd.,INE360D01014,,,513063,TRANSFRE|Trans Freight Containers Ltd,,,active,,ordinary,bse
INE360J01011,Suryaamba Spinning Mills Limited,INE360J01011,,,533101,SURYAAMBA|Suryaamba Spinning Mills Ltd,,,active,,ordinary,bse
INE360L01017,Future Market Networks Limited,INE360L01017,,FMNL,533296,AGRE|FMNL|Future Market Networks Ltd,,,active,,ordinary,both
INE360S01012,ECOFINITY ATOMIX LIMITED,INE360S01012,,,539455,ECOFINITY|Ecofinity Atomix Ltd,,,active,,ordinary,bse
INE361B01024,Divi's Laboratories Limited,INE361B01024,,DIVISLAB,532488,DIVISLAB|Divi's Laboratories Ltd.|Divis Laboratories Ltd,,,active,,ordinary,both
INE361D01012,Uni-Abex Alloy Products Ltd.,INE361D01012,,,504605,UNIABEXAL|Uni Abex Alloy Products Ltd,,,active,,ordinary,bse
INE361K01017,Gradiente Infotainment Limited,INE361K01017,,GRADIENTE,,,,,active,,ordinary,nse
INE362A01016,PVP Ventures Limited,INE362A01016,,PVP,517556,PVP|PVP Ventures Ltd|SOFTSOLINT,,,active,,ordinary,both
INE362C01012,Godavari Drugs Ltd.,INE362C01012,,,530317,GODAVARI|Godavari Drugs Ltd,,,active,,ordinary,bse
INE362D01010,Vijay Solvex Limited,INE362D01010,,VIJSOLX,531069,VIJSOLX|Vijay Solvex Ltd|Vijay Solvex Ltd.,,,active,,ordinary,both
INE363A01022,Asian Hotels (North) Limited,INE363A01022,,ASIANHOTNR,500023,ASIANHOTNR|Asian Hotels (North) Ltd,,,active,,ordinary,both
INE363D01018,Shree Bhavya Fabrics Limited,INE363D01018,,,521131,SBFL|Shree Bhavya Fabrics Ltd,,,active,,ordinary,bse
INE363L01045,BELDING INDIA LIMITED,INE363L01045,,,513307,BELDING|Belding India Ltd,,,active,,ordinary,bse
INE363M01019,Shemaroo Entertainment Limited,INE363M01019,,SHEMAROO,538685,SHEMAROO|SHEMAROO ENTERTAINMENT LIMITED|Shemaroo Entertainment Ltd,,,active,,ordinary,both
INE364A01020,Jayshree Tea & Industries Limited,INE364A01020,,JAYSREETEA,509715,JAYSREETEA|Jay Shree Tea & Industries Ltd|Jay Shree Tea & Industries Ltd.,,,active,,ordinary,both
INE364D01032,Anjani Synthetics Limited,INE364D01032,,,531223,ANJANI|Anjani Synthetics Ltd,,,active,,ordinary,bse
INE364S01022,Rotographics (India) Limited,INE364S01022,,,539922,RGIL|Rotographics (India) Ltd,,,active,,ordinary,bse
INE364T01012,Navigant Corporate Advisors Limited,INE364T01012,,,539521,NAVIGANT|Navigant Corporate Advisors Ltd,,,active,,ordinary,bse
INE364U01010,Adani Green Energy Limited,INE364U01010,,ADANIGREEN,541450,ADANIGREEN|Adani Green Energy Ltd,,,active,,ordinary,both
INE364Z01019,Rudrabhishek Enterprises Limited,INE364Z01019,,REPL,,,,,active,,ordinary,nse
INE365B01017,Datamatics Global Services Limited,INE365B01017,,DATAMATICS,532528,DATAMATICS|DATATECH|Datamatics Global Services Ltd,,,active,,ordinary,both
INE365D01021,Ashiana Housing Limited,INE365D01021,,ASHIANA,523716,ASHIANA|Ashiana Housing Ltd,,,active,,ordinary,both
INE365H01014,FUNDVISER CAPITAL (INDIA) LIMITED,INE365H01014,,,530197,FUNDVISER|Fundviser Capital (India) Ltd,,,active,,ordinary,bse
INE365I01020,N. B. I. Industrial Finance Company Limited,INE365I01020,,NBIFIN,,,,,active,,ordinary,nse
INE365O01028,Abans Enterprises Limited,INE365O01028,,ABANSENT,512165,ABANSENT|ABans Enterprises Limited|Abans Enterprises Ltd,,,active,,ordinary,both
INE365S01045,THINKINK PICTUREZ LIMITED,INE365S01045,,,539310,THINKINK|Thinkink Picturez Ltd,,,active,,ordinary,bse
INE365Y01019,Bharat Parenterals Limited,INE365Y01019,,BPLPHARMA,541096,BPLPHARMA|Bharat Parenterals Ltd,,,active,,ordinary,both
INE366A01041,Dwarikesh Sugar Industries Limited,INE366A01041,,DWARKESH,532610,DWARKESH|Dwarikesh Sugar Industries Ltd|Dwarikesh Sugar Industries Ltd.,,,active,,ordinary,both
INE366C01021,ACS Technologies Limited,INE366C01021,,ACSTECH,530745,ACS TECHNOLOGIES LIMITED|ACS Technologies Ltd|ACSTECH,,,active,,ordinary,both
INE366G01022,Super Crop Safe Ltd.,INE366G01022,,,530883,SUCROSA|Super Crop Safe Ltd,,,active,,ordinary,bse
INE366H01012,INTEGRA CAPITAL LIMITED,INE366H01012,,,531314,INTCAPL|Integra Capital  Ltd,,,active,,ordinary,bse
INE366I01010,VRL Logistics Limited,INE366I01010,,VRLLOG,539118,VRL Logistics Ltd|VRLLOG,,,active,,ordinary,both
INE367A01015,Morarka Finance Ltd.,INE367A01015,,,511549,MORARKFI|Morarka Finance Ltd,,,active,,ordinary,bse
INE367E01033,Sanathnagar Enterprises Limited,INE367E01033,,,509423,SEL|Sanathnagar Enterprises Ltd,,,active,,ordinary,bse
INE367G01038,Prime Focus Limited,INE367G01038,,PFOCUS,532748,PFOCUS|Prime Focus Ltd,,,active,,ordinary,both
INE367U01013,Riddhi Steel and Tube Limited,INE367U01013,,,540082,RSTL|Riddhi Steel and Tube Ltd,,,active,,ordinary,bse
INE368C01019,MARUTI GLOBAL INDUSTRIES LIMITED,INE368C01019,,,531319,MGIL|Maruti Global Industries Ltd,,,active,,ordinary,bse
INE368D01025,Chandra Prabhu International Ltd.,INE368D01025,,,530309,CHANDRAP|Chandra Prabhu International Ltd,,,active,,ordinary,bse
INE368I01016,Niraj Cement Structurals Limited,INE368I01016,,NIRAJ,532986,NIRAJ|Niraj Cement Structurals Ltd,,,active,,ordinary,both
INE368U01029,United Polyfab Gujarat Limited,INE368U01029,,UNITEDPOLY,544756,UNITEDPOLY|United Polyfab Gujarat Ltd,,,active,,ordinary,both
INE369A01029,Excel Industries Limited,INE369A01029,,EXCELINDUS,500650,EXCELINDUS|Excel Industries Ltd|Excell Industries Ltd.,,,active,,ordinary,both
INE369B01019,Omni Axs Software Ltd.,INE369B01019,,,532340,OMNIAX|Omni AXs Software Ltd,,,active,,ordinary,bse
INE369C01017,Norben Tea & Exports Limited,INE369C01017,,NORBTEAEXP,519528,NORBTEAEXP|Norben Tea & Exports Ltd,,,active,,ordinary,both
INE369D01023,Continental Petroleums Ltd.,INE369D01023,,,523232,CONTPTR|Continental Petroleums Ltd,,,active,,ordinary,bse
INE369I01014,IL&FS Engineering and Construction Company Limited,INE369I01014,,IL&FSENGG,532907,IL&FS Engineering and Construction Company Ltd|IL&FSENGG|MAYTASINFR,,,active,,ordinary,both
INE369Q01017,GANESHA ECOVERSE LIMITED,INE369Q01017,,,539041,GANVERSE|Ganesha Ecoverse Ltd,,,active,,ordinary,bse
INE370A01019,Modern Shares and Stockbrokers Ltd.,INE370A01019,,,509760,MODRNSH|Modern Shares & Stockbrokers Ltd,,,active,,ordinary,bse
INE370C01015,Popular Estate Management Ltd,INE370C01015,,,531870,POPULARES,,,active,,ordinary,bse
INE370D01013,Mangalam Organics Limited,INE370D01013,,MANORG,514418,MANORG|Mangalam Organics Ltd,,,active,,ordinary,both
INE370E01029,Visagar Polytex Limited,INE370E01029,,VIVIDHA,506146,VIVIDHA|Visagar Polytex Ltd,,,active,,ordinary,both
INE370Q01015,NEXUS SURGICAL AND MEDICARE LIMITED,INE370Q01015,,,538874,NEXUSSURGL|Nexus Surgical And Medicare Ltd,,,active,,ordinary,bse
INE371A01025,Graphite India Limited,INE371A01025,,GRAPHITE,509488,CARBEVFLOW|GRAPHITE|Graphite India Ltd|Graphite India Ltd.,,,active,,ordinary,both
INE371C01013,Poddar Pigments Limited,INE371C01013,,PODDARMENT,524570,PODDARMENT|Poddar Pigments Ltd|Poddar Pigments Ltd.,,,active,,ordinary,both
INE371F01024,Chandrima Mercantiles limited,INE371F01024,,,540829,CHANDRIMA|Chandrima Mercantiles Ltd,,,active,,ordinary,bse
INE371P01015,Amber Enterprises India Limited,INE371P01015,,AMBER,540902,AMBER|Amber Enterprises India Ltd,,,active,,ordinary,both
INE371U01015,Sunrise Industrial Traders Ltd.,INE371U01015,,,501110,SUNRINV|Sunrise Industrial Traders Ltd,,,active,,ordinary,bse
INE372A01015,Apar Industries Limited,INE372A01015,,APARINDS,532259,APARINDS|Apar Industries Ltd,,,active,,ordinary,both
INE372C01037,Precision Wires India Limited,INE372C01037,,PRECWIRE,523539,PRECWIRE|Precision Wires India Ltd|Precision Wires India ltd.,,,active,,ordinary,both
INE372D01019,Gujarat Craft Industries Ltd.,INE372D01019,,,526965,GUJCRAFT|Gujarat Craft Industries Ltd,,,active,,ordinary,bse
INE372E01025,Birla Precision Technologies Limited,INE372E01025,,BIRLAPREC,522105,BIRLAPREC|Birla Precision Technologies Ltd,,,active,,ordinary,both
INE372I01018,Ashnoor Textiles Mills Ltd.,INE372I01018,,,507872,ASHNOOR|Ashnoor Textile Mills Ltd,,,active,,ordinary,bse
INE372M01010,ARCL Organics Limited,INE372M01010,,ARCL,543993,ARCL|ARCL Organics Ltd,,,active,,ordinary,both
INE373A01013,BASF India Limited,INE373A01013,,BASF,500042,BASF|BASF India Ltd,,,active,,ordinary,both
INE373C01019,Quantum Digital Vision (India) Ltd.,INE373C01019,,,530281,QUANTDIA|Quantum Digital Vision India Ltd,,,active,,ordinary,bse
INE373D01017,Gujarat Investa Ltd.,INE373D01017,,,531341,GUJINV|Gujarat Investa Ltd,,,active,,ordinary,bse
INE373E01015,Bloom Industries Ltd,INE373E01015,,,513422,BLOIN,,,active,,ordinary,bse
INE373T01047,Blue Cloud Softech Solutions Limited,INE373T01047,,BLUECLOUDS,539607,BLUECLOUDS|Blue Cloud Softech Solutions Ltd,,,active,,ordinary,both
INE374B01019,Mukta Arts Limited,INE374B01019,,MUKTAARTS,532357,MUKTAARTS|Mukta Arts Ltd|Mukta Arts Ltd.,,,active,,ordinary,both
INE374C01017,Rajasthan Petro Synthetics Ltd.,INE374C01017,,,506975,RAJSPTR|Rajasthan Petro Synthetics Ltd,,,active,,ordinary,bse
INE374E01021,BMW INDUSTRIES LIMITED,INE374E01021,,,542669,BMW|BMW Industries Ltd,,,active,,ordinary,bse
