document_id,company_id,company,FY,physical_page,source_pdf_sha256,page_width,page_height,raster_image_count,largest_raster_area_fraction,total_raster_area_fraction,full_page_raster,dominant_raster_image,native_text_present,estimated_dpi_width,estimated_dpi_height,estimated_dpi,dpi_status,skew_angle,skew_status,skew_method,skew_confidence,contrast,contrast_status,contrast_method,noise_speckle,noise_status,noise_method,blur,blur_status,blur_method,scan_quality,scan_quality_rule_version,measurement_status,analysis_resolution,preprocessing_version,provenance,reason_codes,image_index,image_xref,image_bbox
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,354,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,355,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,356,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,357,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,358,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,359,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,360,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,361,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,362,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,363,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,364,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,365,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,366,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,367,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,368,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,369,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,370,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,371,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,372,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,373,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,374,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,375,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,376,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,377,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,378,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,379,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,380,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,381,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,382,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,383,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,384,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,385,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,386,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,387,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,388,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,389,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,390,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,391,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,392,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,393,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,394,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,395,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,396,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,397,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,398,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
INE040A01034_2024,INE040A01034,HDFC Bank Limited,2024,399,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,594.0,738.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,section_leak;span_truncated,,,
