observation_id,company_id,company_name,FY,expected,discovered,downloaded,identity_verified,mda_located,accepted,first_failed_stage,first_failed_reason_code,secondary_reason_codes,authoritative_artifact_id,authoritative_artifact_sha256,discovery_source_ids,discovery_source_types,era,cap_band,exchange,universe_rule_version,era_definition_version,cap_band_definition_version,exchange_definition_version,data_cutoff_timestamp,terminal_state
INE00FF01025::FY2014,INE00FF01025,Acutaas Chemicals Limited,2014,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00FF01025::FY2015,INE00FF01025,Acutaas Chemicals Limited,2015,True,True,True,False,False,False,IDENTITY,mda_not_located,,ad5579d7193f5bff7e97d9e05e7711e0b030fa42fb874971032c13a0ef84ca0c,ad5579d7193f5bff7e97d9e05e7711e0b030fa42fb874971032c13a0ef84ca0c,3af0ee49a6|6cb28cddfb,screener,E3_CompaniesAct2013_FY2015,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_IDENTITY
INE00FF01025::FY2016,INE00FF01025,Acutaas Chemicals Limited,2016,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00FF01025::FY2017,INE00FF01025,Acutaas Chemicals Limited,2017,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00FF01025::FY2018,INE00FF01025,Acutaas Chemicals Limited,2018,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00FF01025::FY2019,INE00FF01025,Acutaas Chemicals Limited,2019,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00FF01025::FY2020,INE00FF01025,Acutaas Chemicals Limited,2020,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00FF01025::FY2021,INE00FF01025,Acutaas Chemicals Limited,2021,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00FF01025::FY2022,INE00FF01025,Acutaas Chemicals Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,3b102c14fe|d0f76480d2|de6586de0a,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00FF01025::FY2023,INE00FF01025,Acutaas Chemicals Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,4a9cee3410|4c719cfe03|6d02a17b56|be9fdd0e89,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00FF01025::FY2024,INE00FF01025,Acutaas Chemicals Limited,2024,True,True,True,True,True,True,,,,d137843e94954d0ce3f16ea0f28600688501af03bf75a18ed04e230d4d7d9f13,d137843e94954d0ce3f16ea0f28600688501af03bf75a18ed04e230d4d7d9f13,da7627e86d|ec15dfc761,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE00FF01025::FY2025,INE00FF01025,Acutaas Chemicals Limited,2025,True,True,True,True,True,True,,,,0cd2d75144a18f342cc451f489feaacd6ee6dfe5304b268f4d485267f43051c2,0cd2d75144a18f342cc451f489feaacd6ee6dfe5304b268f4d485267f43051c2,36bf04b732|8e8f75b893|eb3e220817,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE00LO01017::FY2010,INE00LO01017,Craftsman Automation Limited,2010,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2011,INE00LO01017,Craftsman Automation Limited,2011,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2012,INE00LO01017,Craftsman Automation Limited,2012,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2013,INE00LO01017,Craftsman Automation Limited,2013,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2014,INE00LO01017,Craftsman Automation Limited,2014,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2015,INE00LO01017,Craftsman Automation Limited,2015,True,True,True,False,False,False,IDENTITY,mda_not_located,,7026f85eaacc0f30795ed78351afdeb6c3637cdf4b460cf91d5acaa8f3c2a0fd,7026f85eaacc0f30795ed78351afdeb6c3637cdf4b460cf91d5acaa8f3c2a0fd,323ba2a29e,screener,E3_CompaniesAct2013_FY2015,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_IDENTITY
INE00LO01017::FY2016,INE00LO01017,Craftsman Automation Limited,2016,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2017,INE00LO01017,Craftsman Automation Limited,2017,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2018,INE00LO01017,Craftsman Automation Limited,2018,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2019,INE00LO01017,Craftsman Automation Limited,2019,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2020,INE00LO01017,Craftsman Automation Limited,2020,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00LO01017::FY2021,INE00LO01017,Craftsman Automation Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,2ca874cff4|d562f628b5,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00LO01017::FY2022,INE00LO01017,Craftsman Automation Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,5c0169268c|eeec9f1756,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00LO01017::FY2023,INE00LO01017,Craftsman Automation Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,8a0525f5c6|c08ce68ce8|fd3c83451a,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00LO01017::FY2024,INE00LO01017,Craftsman Automation Limited,2024,True,True,True,True,True,True,,,,bbc5156db65cead9890e170eba069390b43aad1948b69ef52fa8b42d594f765e,bbc5156db65cead9890e170eba069390b43aad1948b69ef52fa8b42d594f765e,3a790f2243|be8eed343f,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE00LO01017::FY2025,INE00LO01017,Craftsman Automation Limited,2025,True,True,True,True,True,True,,,,ba9e95a54851c5b23f503df932bcde1943dda492b2369c0b0d82d26e6f18d14b,ba9e95a54851c5b23f503df932bcde1943dda492b2369c0b0d82d26e6f18d14b,46254b7376|ccc4eea0b0,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE00WC01027::FY2010,INE00WC01027,Affle 3i Limited,2010,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2011,INE00WC01027,Affle 3i Limited,2011,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2012,INE00WC01027,Affle 3i Limited,2012,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2013,INE00WC01027,Affle 3i Limited,2013,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2014,INE00WC01027,Affle 3i Limited,2014,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2015,INE00WC01027,Affle 3i Limited,2015,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E3_CompaniesAct2013_FY2015,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2016,INE00WC01027,Affle 3i Limited,2016,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2017,INE00WC01027,Affle 3i Limited,2017,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2018,INE00WC01027,Affle 3i Limited,2018,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2019,INE00WC01027,Affle 3i Limited,2019,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE00WC01027::FY2020,INE00WC01027,Affle 3i Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,07bf76b189|8eddbdf5c5,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00WC01027::FY2021,INE00WC01027,Affle 3i Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,127214cccb|27d93c4b05,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00WC01027::FY2022,INE00WC01027,Affle 3i Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,4f676f8351|b95290343f,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00WC01027::FY2023,INE00WC01027,Affle 3i Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,75ed9449d7|b1cbf0d87d|b962d7c0de,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE00WC01027::FY2024,INE00WC01027,Affle 3i Limited,2024,True,True,True,True,True,True,,,,62fc13523833027d7db9a50ca50ab6444b03b8377ec13938ba01e32691194293,62fc13523833027d7db9a50ca50ab6444b03b8377ec13938ba01e32691194293,422d391833|e16daa08f4,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE00WC01027::FY2025,INE00WC01027,Affle 3i Limited,2025,True,True,True,True,True,True,,,,b62c63aa43a4309b297fe13958b0995c8497b8eca0829cb0ea83446a8bfd8bb8,b62c63aa43a4309b297fe13958b0995c8497b8eca0829cb0ea83446a8bfd8bb8,43103d0716|aead205b33,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001B01026::FY2010,INE001B01026,KRBL Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0a05ed32e2|cc7ebd5f81,bse|nse,E1_pre2013_FY2010-2012,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2011,INE001B01026,KRBL Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,2cc952f37a|ce90899436,bse|nse,E1_pre2013_FY2010-2012,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2012,INE001B01026,KRBL Limited,2012,True,True,True,True,True,True,,,,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,484543b92a|d0429efa94,bse|nse,E1_pre2013_FY2010-2012,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001B01026::FY2013,INE001B01026,KRBL Limited,2013,True,True,True,True,True,True,,,,65a39f97ae2faecdebd901d5487886dbdc3380a282772fc6528fe9449edebd85,65a39f97ae2faecdebd901d5487886dbdc3380a282772fc6528fe9449edebd85,5759b8d7d2|596a974c18|9aa04dc1cf,bse|nse|screener,E2_BRreport_FY2013-2014,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001B01026::FY2014,INE001B01026,KRBL Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1d51f96a93|88f984401a,bse|nse|screener,E2_BRreport_FY2013-2014,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2015,INE001B01026,KRBL Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,397853072a|8e88edba77,bse|nse|screener,E3_CompaniesAct2013_FY2015,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2016,INE001B01026,KRBL Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,2b8917ed8e|395f51e9a7,bse|nse|screener,E4_IndAS_FY2016-2019,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2017,INE001B01026,KRBL Limited,2017,True,True,True,True,True,True,,,,a7f1aa3e11271d82730e322f7bff4ff0bf937809e3bde6af26c1086426cd0393,a7f1aa3e11271d82730e322f7bff4ff0bf937809e3bde6af26c1086426cd0393,58556ff4f2|dad2917619,bse|nse|screener,E4_IndAS_FY2016-2019,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001B01026::FY2018,INE001B01026,KRBL Limited,2018,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,cff36dacff70715da6b6e09b4509abc9b9190ff15ed7bf2e4c840d8561f2f5b2,cff36dacff70715da6b6e09b4509abc9b9190ff15ed7bf2e4c840d8561f2f5b2,9d8eeae7af|a001383a32,bse|nse|screener,E4_IndAS_FY2016-2019,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE001B01026::FY2019,INE001B01026,KRBL Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,971655e1fc|984e15c0f6,bse|nse|screener,E4_IndAS_FY2016-2019,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2020,INE001B01026,KRBL Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,e3f2fc9706|f8ef16b2c2,bse|nse|screener,E5_MandatedRatios_FY2020-2022,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2021,INE001B01026,KRBL Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,2ddf2495b9|a3fb5a47ed,bse|nse|screener,E5_MandatedRatios_FY2020-2022,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2022,INE001B01026,KRBL Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1388fa4b4a|e0d5b0cf92,bse|nse|screener,E5_MandatedRatios_FY2020-2022,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2023,INE001B01026,KRBL Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,b59b2753fd|d34c4b09a2|d4521c2cf4,bse|nse|screener,E6_BRSR_FY2023-2025,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001B01026::FY2024,INE001B01026,KRBL Limited,2024,True,True,True,True,True,True,,,,47744fb5b66bf3c5c47e8647e30f91d1243c2a671d26b580275772feca3be610,47744fb5b66bf3c5c47e8647e30f91d1243c2a671d26b580275772feca3be610,c1472d555e|d6ba5154d0,bse|nse|screener,E6_BRSR_FY2023-2025,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001B01026::FY2025,INE001B01026,KRBL Limited,2025,True,True,True,True,True,True,,,,aebce9df42a3fec535b85099546b61d94c406086e2e183220c894808554d5d07,aebce9df42a3fec535b85099546b61d94c406086e2e183220c894808554d5d07,b248ae6f4f|fb9096c6ff,bse|nse|screener,E6_BRSR_FY2023-2025,micro,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001F01019::FY2010,INE001F01019,Modern Steels Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0195c178f9,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001F01019::FY2011,INE001F01019,Modern Steels Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,418a92421b,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001F01019::FY2012,INE001F01019,Modern Steels Limited,2012,True,True,True,True,True,True,,,,7ca96fce59cda07b884371a9af00365ccde511c33e5aaabb515b79df5e459dcb,7ca96fce59cda07b884371a9af00365ccde511c33e5aaabb515b79df5e459dcb,1fec963475,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001F01019::FY2013,INE001F01019,Modern Steels Limited,2013,True,True,True,False,True,False,IDENTITY,year_unproven,span_truncated,b43ffd8429742abbb63df738c25524448013c04f24a16ab8ce7a841307d1dd06,b43ffd8429742abbb63df738c25524448013c04f24a16ab8ce7a841307d1dd06,107bbf9c16,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_IDENTITY
INE001F01019::FY2014,INE001F01019,Modern Steels Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,92df0c8ce7,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001F01019::FY2015,INE001F01019,Modern Steels Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,bab5286962,bse,E3_CompaniesAct2013_FY2015,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001F01019::FY2016,INE001F01019,Modern Steels Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,d923b9560a,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
